ADR_USD,hotel_id,city_id,star_rating,accommadation_type_name,chain_hotel,booking_date,checkin_date,checkout_date,Between_Booking_Checkin,Stay_Duration,Booking_Date,Duration_Group
125.0,601910,9395,3.5,Hotel,1,2016-08-27,2016-10-22,2016-10-23,56,1,Saturday,3
55.92,197996,9395,3.5,Hotel,1,2016-08-27,2016-10-01,2016-10-02,35,1,Saturday,2
49.1,197996,9395,3.5,Hotel,1,2016-08-27,2016-10-20,2016-10-21,54,1,Saturday,3
116.3,21418,9395,4.0,Hotel,0,2016-08-27,2016-10-06,2016-10-07,40,1,Saturday,2
49.7,197996,9395,3.5,Hotel,1,2016-08-27,2016-10-02,2016-10-03,36,1,Saturday,2
123.38,21272,9395,4.0,Hotel,1,2016-08-27,2016-10-03,2016-10-04,37,1,Saturday,2
134.54,179404,9395,3.5,Hotel,0,2016-08-27,2016-10-05,2016-10-06,39,1,Saturday,2
255.2,141282,9395,5.0,Hotel,0,2016-08-27,2016-10-08,2016-10-09,42,1,Saturday,3
158.16,21310,9395,4.0,Hotel,0,2016-08-27,2016-10-20,2016-10-21,54,1,Saturday,3
69.46,601910,9395,3.5,Hotel,1,2016-08-27,2016-10-02,2016-10-03,36,1,Saturday,2
41.38,197996,9395,3.5,Hotel,1,2016-08-27,2016-10-22,2016-10-23,56,1,Saturday,3
156.11,96982,9395,4.0,Hotel,0,2016-08-27,2016-10-01,2016-10-03,35,2,Saturday,2
20.96,1130156,9395,2.5,Hotel,1,2016-08-27,2016-10-04,2016-10-06,38,2,Saturday,2
141.47,141282,9395,5.0,Hotel,0,2016-08-27,2016-10-11,2016-10-14,45,3,Saturday,3
68.58,866630,9395,3.5,Serviced Apartment,1,2016-08-27,2016-10-07,2016-10-08,41,1,Saturday,3
126.36,21272,9395,4.0,Hotel,1,2016-08-27,2016-10-17,2016-10-19,51,2,Saturday,3
126.36,21272,9395,4.0,Hotel,1,2016-08-27,2016-10-22,2016-10-23,56,1,Saturday,3
44.82,635588,9395,3.0,Hotel,1,2016-08-27,2016-10-18,2016-10-20,52,2,Saturday,3
78.51,782884,9395,3.0,Hotel,0,2016-08-27,2016-10-20,2016-10-22,54,2,Saturday,3
78.51,782884,9395,3.0,Hotel,0,2016-08-27,2016-10-20,2016-10-22,54,2,Saturday,3
62.88,21378,9395,4.0,Hotel,1,2016-08-27,2016-10-26,2016-10-27,60,1,Saturday,3
81.04,782884,9395,3.0,Hotel,0,2016-08-27,2016-10-22,2016-10-23,56,1,Saturday,3
138.28,257678,9395,4.0,Hotel,1,2016-08-28,2016-10-10,2016-10-13,43,3,Sunday,3
165.12,1853178,9395,4.0,Hotel,1,2016-08-28,2016-10-22,2016-10-23,55,1,Sunday,3
83.26,495204,9395,3.0,Hotel,1,2016-08-28,2016-10-01,2016-10-02,34,1,Sunday,2
63.16,297388,9395,2.5,Hotel,1,2016-08-28,2016-10-03,2016-10-05,36,2,Sunday,2
63.16,297388,9395,2.5,Hotel,1,2016-08-28,2016-10-03,2016-10-05,36,2,Sunday,2
49.9,197996,9395,3.5,Hotel,1,2016-08-28,2016-10-19,2016-10-20,52,1,Sunday,3
61.42,197996,9395,3.5,Hotel,1,2016-08-28,2016-10-19,2016-10-20,52,1,Sunday,3
138.0,141282,9395,5.0,Hotel,0,2016-08-28,2016-10-05,2016-10-06,38,1,Sunday,2
199.36,2313076,9395,5.0,Hotel,0,2016-08-28,2016-10-09,2016-10-10,42,1,Sunday,3
190.7,180880,9395,4.0,Hotel,1,2016-08-28,2016-10-21,2016-10-24,54,3,Sunday,3
75.8,2154138,9395,2.5,Hostel,1,2016-08-28,2016-10-02,2016-10-05,35,3,Sunday,2
143.1,510678,9395,5.0,Hotel,1,2016-08-28,2016-10-09,2016-10-10,42,1,Sunday,3
87.02,577502,9395,3.5,Hotel,1,2016-08-28,2016-10-09,2016-10-10,42,1,Sunday,3
173.46,96982,9395,4.0,Hotel,0,2016-08-28,2016-10-09,2016-10-11,42,2,Sunday,3
123.04,223080,9395,3.5,Guest House / Bed & Breakfast,1,2016-08-28,2016-10-02,2016-10-05,35,3,Sunday,2
49.64,197996,9395,3.5,Hotel,1,2016-08-28,2016-10-01,2016-10-02,34,1,Sunday,2
58.36,198004,9395,3.0,Hotel,1,2016-08-28,2016-10-14,2016-10-15,47,1,Sunday,3
199.36,2313076,9395,5.0,Hotel,0,2016-08-28,2016-10-11,2016-10-13,44,2,Sunday,3
63.16,297388,9395,2.5,Hotel,1,2016-08-28,2016-10-05,2016-10-06,38,1,Sunday,2
167.4,373272,9395,4.5,Hotel,0,2016-08-28,2016-10-09,2016-10-11,42,2,Sunday,3
127.7,824942,9395,3.5,Serviced Apartment,1,2016-08-29,2016-10-17,2016-10-18,49,1,Monday,3
216.83,1853178,9395,4.0,Hotel,1,2016-08-29,2016-10-08,2016-10-10,40,2,Monday,2
79.64,297388,9395,2.5,Hotel,1,2016-08-29,2016-10-14,2016-10-15,46,1,Monday,3
55.76,197996,9395,3.5,Hotel,1,2016-08-29,2016-10-16,2016-10-17,48,1,Monday,3
117.72,309680,9395,3.0,Hotel,0,2016-08-29,2016-10-20,2016-10-21,52,1,Monday,3
131.28,373272,9395,4.5,Hotel,0,2016-08-29,2016-10-09,2016-10-10,41,1,Monday,3
242.2,509832,9395,5.0,Hotel,1,2016-08-29,2016-10-06,2016-10-08,38,2,Monday,2
50.96,197996,9395,3.5,Hotel,1,2016-08-29,2016-10-09,2016-10-10,41,1,Monday,3
135.99,257678,9395,4.0,Hotel,1,2016-08-29,2016-10-07,2016-10-10,39,3,Monday,2
93.88,309680,9395,3.0,Hotel,0,2016-08-29,2016-10-05,2016-10-07,37,2,Monday,2
83.84,331350,9395,3.0,Hotel,1,2016-08-29,2016-10-23,2016-10-26,55,3,Monday,3
82.56,331350,9395,3.0,Hotel,1,2016-08-29,2016-10-28,2016-10-30,60,2,Monday,3
250.88,21310,9395,4.0,Hotel,0,2016-08-29,2016-10-11,2016-10-14,43,3,Monday,3
26.36,2398210,9395,3.0,Hostel,1,2016-08-29,2016-10-02,2016-10-03,34,1,Monday,2
49.9,197996,9395,3.5,Hotel,1,2016-08-29,2016-10-02,2016-10-03,34,1,Monday,2
202.37,96982,9395,4.0,Hotel,0,2016-08-29,2016-10-08,2016-10-11,40,3,Monday,2
50.88,2325228,9395,2.0,Serviced Apartment,1,2016-08-29,2016-10-28,2016-10-31,60,3,Monday,3
153.76,257678,9395,4.0,Hotel,1,2016-08-29,2016-10-03,2016-10-06,35,3,Monday,2
97.13,331350,9395,3.0,Hotel,1,2016-08-29,2016-10-12,2016-10-15,44,3,Monday,3
107.53,331350,9395,3.0,Hotel,1,2016-08-29,2016-10-12,2016-10-15,44,3,Monday,3
59.32,297388,9395,2.5,Hotel,1,2016-08-29,2016-10-25,2016-10-28,57,3,Monday,3
130.22,2278874,9395,4.0,Hotel,0,2016-08-29,2016-10-10,2016-10-11,42,1,Monday,3
50.74,197996,9395,3.5,Hotel,1,2016-08-29,2016-10-01,2016-10-02,33,1,Monday,2
82.56,331350,9395,3.0,Hotel,1,2016-08-29,2016-10-19,2016-10-22,51,3,Monday,3
359.72,608654,9395,4.5,Hotel,1,2016-08-29,2016-10-04,2016-10-06,36,2,Monday,2
41.04,197996,9395,3.5,Hotel,1,2016-08-29,2016-10-01,2016-10-02,33,1,Monday,2
151.44,96982,9395,4.0,Hotel,0,2016-08-29,2016-10-08,2016-10-09,40,1,Monday,2
155.76,1058728,9395,4.0,Serviced Apartment,1,2016-08-29,2016-10-03,2016-10-05,35,2,Monday,2
42.58,197996,9395,3.5,Hotel,1,2016-08-30,2016-10-26,2016-10-27,57,1,Tuesday,3
54.42,197996,9395,3.5,Hotel,1,2016-08-30,2016-10-12,2016-10-13,43,1,Tuesday,3
74.2,297388,9395,2.5,Hotel,1,2016-08-30,2016-10-28,2016-10-29,59,1,Tuesday,3
89.58,600926,9395,3.0,Hotel,1,2016-08-30,2016-10-27,2016-10-28,58,1,Tuesday,3
43.53,373588,9395,3.0,Hotel,1,2016-08-30,2016-10-02,2016-10-03,33,1,Tuesday,2
157.3,1853178,9395,4.0,Hotel,1,2016-08-30,2016-10-10,2016-10-12,41,2,Tuesday,3
89.8,577502,9395,3.5,Hotel,1,2016-08-30,2016-10-07,2016-10-09,38,2,Tuesday,2
44.24,197996,9395,3.5,Hotel,1,2016-08-30,2016-10-26,2016-10-27,57,1,Tuesday,3
131.36,373272,9395,4.5,Hotel,0,2016-08-30,2016-10-06,2016-10-09,37,3,Tuesday,2
75.5,216386,9395,3.0,Hotel,0,2016-08-30,2016-10-08,2016-10-10,39,2,Tuesday,2
136.74,21360,9395,4.5,Hotel,0,2016-08-30,2016-10-08,2016-10-10,39,2,Tuesday,2
89.8,577502,9395,3.5,Hotel,1,2016-08-30,2016-10-28,2016-10-30,59,2,Tuesday,3
185.15,96982,9395,4.0,Hotel,0,2016-08-30,2016-10-08,2016-10-11,39,3,Tuesday,2
143.94,1853178,9395,4.0,Hotel,1,2016-08-30,2016-10-09,2016-10-11,40,2,Tuesday,2
146.57,373272,9395,4.5,Hotel,0,2016-08-30,2016-10-03,2016-10-05,34,2,Tuesday,2
125.8,179404,9395,3.5,Hotel,0,2016-08-30,2016-10-21,2016-10-24,52,3,Tuesday,3
187.22,1135448,9395,3.0,Serviced Apartment,1,2016-08-30,2016-10-25,2016-10-26,56,1,Tuesday,3
152.6,475584,9395,5.0,Hotel,0,2016-08-30,2016-10-13,2016-10-14,44,1,Tuesday,3
57.72,297388,9395,2.5,Hotel,1,2016-08-30,2016-10-03,2016-10-04,34,1,Tuesday,2
167.8,1894200,9395,3.0,Hotel,1,2016-08-30,2016-10-06,2016-10-08,37,2,Tuesday,2
131.36,373272,9395,4.5,Hotel,0,2016-08-30,2016-10-08,2016-10-10,39,2,Tuesday,2
144.58,298446,9395,4.0,Hotel,1,2016-08-30,2016-10-09,2016-10-12,40,3,Tuesday,2
42.58,197996,9395,3.5,Hotel,1,2016-08-30,2016-10-15,2016-10-16,46,1,Tuesday,3
173.48,1853178,9395,4.0,Hotel,1,2016-08-30,2016-10-03,2016-10-05,34,2,Tuesday,2
83.84,331350,9395,3.0,Hotel,1,2016-08-31,2016-10-10,2016-10-11,40,1,Wednesday,2
151.44,96982,9395,4.0,Hotel,0,2016-08-31,2016-10-11,2016-10-13,41,2,Wednesday,3
122.13,257678,9395,4.0,Hotel,1,2016-08-31,2016-10-08,2016-10-11,38,3,Wednesday,2
106.58,298322,9395,3.0,Hotel,1,2016-08-31,2016-10-06,2016-10-09,36,3,Wednesday,2
44.01,475894,9395,3.0,Serviced Apartment,1,2016-08-31,2016-10-27,2016-10-30,57,3,Wednesday,3
43.2,197996,9395,3.5,Hotel,1,2016-08-31,2016-10-03,2016-10-04,33,1,Wednesday,2
41.38,197996,9395,3.5,Hotel,1,2016-08-31,2016-10-29,2016-10-30,59,1,Wednesday,3
106.4,542024,9395,4.0,Hotel,1,2016-08-31,2016-10-09,2016-10-11,39,2,Wednesday,2
46.76,2325228,9395,2.0,Serviced Apartment,1,2016-08-31,2016-10-22,2016-10-24,52,2,Wednesday,3
109.18,21272,9395,4.0,Hotel,1,2016-08-31,2016-10-12,2016-10-15,42,3,Wednesday,3
99.48,373272,9395,4.5,Hotel,0,2016-08-31,2016-10-21,2016-10-24,51,3,Wednesday,3
142.76,2313076,9395,5.0,Hotel,0,2016-08-31,2016-10-06,2016-10-08,36,2,Wednesday,2
185.0,180880,9395,4.0,Hotel,1,2016-08-31,2016-10-06,2016-10-09,36,3,Wednesday,2
96.32,331350,9395,3.0,Hotel,1,2016-08-31,2016-10-22,2016-10-25,52,3,Wednesday,3
106.64,331350,9395,3.0,Hotel,1,2016-08-31,2016-10-22,2016-10-25,52,3,Wednesday,3
43.2,197996,9395,3.5,Hotel,1,2016-08-31,2016-10-04,2016-10-05,34,1,Wednesday,2
52.32,197996,9395,3.5,Hotel,1,2016-08-31,2016-10-04,2016-10-05,34,1,Wednesday,2
100.96,866630,9395,3.5,Serviced Apartment,1,2016-08-31,2016-10-07,2016-10-10,37,3,Wednesday,2
106.64,331350,9395,3.0,Hotel,1,2016-08-31,2016-10-22,2016-10-25,52,3,Wednesday,3
68.7,866630,9395,3.5,Serviced Apartment,1,2016-08-31,2016-10-23,2016-10-25,53,2,Wednesday,3
67.84,782884,9395,3.0,Hotel,0,2016-08-31,2016-10-21,2016-10-24,51,3,Wednesday,3
157.98,1853178,9395,4.0,Hotel,1,2016-08-31,2016-10-23,2016-10-24,53,1,Wednesday,3
246.8,96982,9395,4.0,Hotel,0,2016-08-31,2016-10-09,2016-10-11,39,2,Wednesday,2
82.56,331350,9395,3.0,Hotel,1,2016-08-31,2016-10-11,2016-10-13,41,2,Wednesday,3
183.96,1853178,9395,4.0,Hotel,1,2016-08-31,2016-10-01,2016-10-02,31,1,Wednesday,2
53.44,569328,9395,3.5,Hotel,1,2016-08-31,2016-10-08,2016-10-09,38,1,Wednesday,2
63.18,297388,9395,2.5,Hotel,1,2016-09-01,2016-10-03,2016-10-06,32,3,Thursday,2
19.37,2356648,9395,3.0,Hostel,1,2016-09-01,2016-10-13,2016-10-16,42,3,Thursday,3
111.58,2278874,9395,4.0,Hotel,0,2016-09-01,2016-10-17,2016-10-18,46,1,Thursday,3
127.02,2240838,9395,3.5,Hotel,1,2016-09-01,2016-10-26,2016-10-27,55,1,Thursday,3
36.38,104332,9395,2.0,Hotel,0,2016-09-01,2016-10-27,2016-10-28,56,1,Thursday,3
37.52,2288310,9395,1.5,Hostel,1,2016-09-01,2016-10-27,2016-10-28,56,1,Thursday,3
82.28,297388,9395,2.5,Hotel,1,2016-09-01,2016-10-10,2016-10-11,39,1,Thursday,2
280.02,96982,9395,4.0,Hotel,0,2016-09-01,2016-10-13,2016-10-16,42,3,Thursday,3
136.08,96982,9395,4.0,Hotel,0,2016-09-01,2016-10-06,2016-10-09,35,3,Thursday,2
57.6,461084,9395,3.0,Hotel,1,2016-09-01,2016-10-21,2016-10-24,50,3,Thursday,3
138.08,257678,9395,4.0,Hotel,1,2016-09-01,2016-10-13,2016-10-16,42,3,Thursday,3
117.92,297388,9395,2.5,Hotel,1,2016-09-01,2016-10-19,2016-10-22,48,3,Thursday,3
173.12,1853178,9395,4.0,Hotel,1,2016-09-01,2016-10-04,2016-10-05,33,1,Thursday,2
165.54,1861318,9395,5.0,Hotel,1,2016-09-01,2016-10-29,2016-11-01,58,3,Thursday,3
51.0,297388,9395,2.5,Hotel,1,2016-09-01,2016-10-25,2016-10-26,54,1,Thursday,3
41.84,197996,9395,3.5,Hotel,1,2016-09-01,2016-10-14,2016-10-15,43,1,Thursday,3
26.16,814980,9395,1.5,Guest House / Bed & Breakfast,1,2016-09-01,2016-10-26,2016-10-28,55,2,Thursday,3
234.98,1861318,9395,5.0,Hotel,1,2016-09-01,2016-10-01,2016-10-02,30,1,Thursday,2
118.5,298322,9395,3.0,Hotel,1,2016-09-01,2016-10-13,2016-10-14,42,1,Thursday,3
118.5,298322,9395,3.0,Hotel,1,2016-09-01,2016-10-16,2016-10-17,45,1,Thursday,3
51.0,297388,9395,2.5,Hotel,1,2016-09-01,2016-10-25,2016-10-26,54,1,Thursday,3
187.38,2313076,9395,5.0,Hotel,0,2016-09-01,2016-10-22,2016-10-25,51,3,Thursday,3
46.48,197996,9395,3.5,Hotel,1,2016-09-01,2016-10-07,2016-10-08,36,1,Thursday,2
56.52,197996,9395,3.5,Hotel,1,2016-09-01,2016-10-16,2016-10-17,45,1,Thursday,3
448.04,96982,9395,4.0,Hotel,0,2016-09-01,2016-10-11,2016-10-12,40,1,Thursday,2
40.46,197996,9395,3.5,Hotel,1,2016-09-01,2016-10-03,2016-10-04,32,1,Thursday,2
69.7,866630,9395,3.5,Serviced Apartment,1,2016-09-01,2016-10-20,2016-10-23,49,3,Thursday,3
50.88,197996,9395,3.5,Hotel,1,2016-09-01,2016-10-19,2016-10-20,48,1,Thursday,3
210.88,2313076,9395,5.0,Hotel,0,2016-09-01,2016-10-21,2016-10-22,50,1,Thursday,3
80.92,782884,9395,3.0,Hotel,0,2016-09-01,2016-10-22,2016-10-23,51,1,Thursday,3
167.46,1894200,9395,3.0,Hotel,1,2016-09-01,2016-10-07,2016-10-09,36,2,Thursday,2
146.54,96982,9395,4.0,Hotel,0,2016-09-01,2016-10-03,2016-10-04,32,1,Thursday,2
110.68,21272,9395,4.0,Hotel,1,2016-09-01,2016-10-20,2016-10-21,49,1,Thursday,3
98.8,152820,9395,4.0,Hotel,1,2016-09-01,2016-10-26,2016-10-28,55,2,Thursday,3
50.88,197996,9395,3.5,Hotel,1,2016-09-01,2016-10-04,2016-10-05,33,1,Thursday,2
64.74,2356648,9395,3.0,Hostel,1,2016-09-01,2016-10-28,2016-10-29,57,1,Thursday,3
66.64,373588,9395,3.0,Hotel,1,2016-09-01,2016-10-18,2016-10-19,47,1,Thursday,3
52.1,461084,9395,3.0,Hotel,1,2016-09-01,2016-10-10,2016-10-13,39,3,Thursday,2
21.1,2356648,9395,3.0,Hostel,1,2016-09-01,2016-10-27,2016-10-28,56,1,Thursday,3
155.88,96982,9395,4.0,Hotel,0,2016-09-01,2016-10-02,2016-10-03,31,1,Thursday,2
117.84,461164,9395,4.0,Hotel,0,2016-09-02,2016-10-03,2016-10-06,31,3,Friday,2
120.24,461164,9395,4.0,Hotel,0,2016-09-02,2016-10-11,2016-10-13,39,2,Friday,2
83.84,577502,9395,3.5,Hotel,1,2016-09-02,2016-10-06,2016-10-07,34,1,Friday,2
128.94,309680,9395,3.0,Hotel,0,2016-09-02,2016-10-14,2016-10-15,42,1,Friday,3
144.4,297356,9395,3.0,Hotel,1,2016-09-02,2016-10-05,2016-10-08,33,3,Friday,2
80.86,577502,9395,3.5,Hotel,1,2016-09-02,2016-10-03,2016-10-05,31,2,Friday,2
118.68,298322,9395,3.0,Hotel,1,2016-09-02,2016-10-17,2016-10-19,45,2,Friday,3
178.94,21294,9395,4.0,Hotel,0,2016-09-02,2016-10-31,2016-11-03,59,3,Friday,3
41.9,197996,9395,3.5,Hotel,1,2016-09-02,2016-10-15,2016-10-16,43,1,Friday,3
36.24,635588,9395,3.0,Hotel,1,2016-09-02,2016-10-03,2016-10-06,31,3,Friday,2
61.14,373588,9395,3.0,Hotel,1,2016-09-02,2016-10-07,2016-10-09,35,2,Friday,2
57.64,924698,9395,3.0,Hotel,1,2016-09-02,2016-10-04,2016-10-07,32,3,Friday,2
115.82,21272,9395,4.0,Hotel,1,2016-09-02,2016-10-20,2016-10-22,48,2,Friday,3
59.14,198004,9395,3.0,Hotel,1,2016-09-02,2016-10-01,2016-10-02,29,1,Friday,2
131.66,21272,9395,4.0,Hotel,1,2016-09-02,2016-10-05,2016-10-06,33,1,Friday,2
61.78,782884,9395,3.0,Hotel,0,2016-09-02,2016-11-01,2016-11-03,60,2,Friday,3
118.68,461164,9395,4.0,Hotel,0,2016-09-02,2016-10-31,2016-11-03,59,3,Friday,3
87.72,331350,9395,3.0,Hotel,1,2016-09-02,2016-10-29,2016-10-31,57,2,Friday,3
392.6,96982,9395,4.0,Hotel,0,2016-09-03,2016-10-02,2016-10-03,29,1,Saturday,2
392.6,96982,9395,4.0,Hotel,0,2016-09-03,2016-10-06,2016-10-07,33,1,Saturday,2
297.64,679868,9395,4.0,Guest House / Bed & Breakfast,1,2016-09-03,2016-10-02,2016-10-05,29,3,Saturday,2
82.56,577502,9395,3.5,Hotel,1,2016-09-03,2016-10-14,2016-10-16,41,2,Saturday,3
73.36,1129580,9395,2.5,Hostel,1,2016-09-03,2016-11-01,2016-11-02,59,1,Saturday,3
74.0,474060,9395,3.0,Hotel,0,2016-09-03,2016-10-09,2016-10-10,36,1,Saturday,2
41.28,1137582,9395,2.0,Hostel,1,2016-09-03,2016-10-13,2016-10-15,40,2,Saturday,2
173.04,180880,9395,4.0,Hotel,1,2016-09-03,2016-10-05,2016-10-06,32,1,Saturday,2
169.06,180880,9395,4.0,Hotel,1,2016-09-03,2016-10-14,2016-10-16,41,2,Saturday,3
57.52,197996,9395,3.5,Hotel,1,2016-09-03,2016-10-18,2016-10-19,45,1,Saturday,3
59.08,198004,9395,3.0,Hotel,1,2016-09-03,2016-10-29,2016-11-01,56,3,Saturday,3
73.94,1058728,9395,4.0,Serviced Apartment,1,2016-09-03,2016-10-13,2016-10-15,40,2,Saturday,2
103.2,152820,9395,4.0,Hotel,1,2016-09-03,2016-10-05,2016-10-06,32,1,Saturday,2
78.32,152820,9395,4.0,Hotel,1,2016-09-03,2016-10-10,2016-10-11,37,1,Saturday,2
157.9,2313076,9395,5.0,Hotel,0,2016-09-03,2016-10-08,2016-10-09,35,1,Saturday,2
59.08,198004,9395,3.0,Hotel,1,2016-09-03,2016-10-12,2016-10-13,39,1,Saturday,2
121.48,461164,9395,4.0,Hotel,0,2016-09-03,2016-10-28,2016-10-29,55,1,Saturday,3
136.67,1991354,9395,4.0,Serviced Apartment,1,2016-09-03,2016-10-12,2016-10-15,39,3,Saturday,2
49.9,197996,9395,3.5,Hotel,1,2016-09-03,2016-10-02,2016-10-03,29,1,Saturday,2
41.9,197996,9395,3.5,Hotel,1,2016-09-03,2016-10-15,2016-10-16,42,1,Saturday,3
56.08,1930960,9395,3.0,Hotel,1,2016-09-03,2016-10-07,2016-10-10,34,3,Saturday,2
85.86,782884,9395,3.0,Hotel,0,2016-09-03,2016-10-02,2016-10-03,29,1,Saturday,2
129.02,21272,9395,4.0,Hotel,1,2016-09-03,2016-10-21,2016-10-24,48,3,Saturday,3
59.08,198004,9395,3.0,Hotel,1,2016-09-03,2016-10-28,2016-10-30,55,2,Saturday,3
115.64,2240838,9395,3.5,Hotel,1,2016-09-04,2016-10-11,2016-10-12,37,1,Sunday,2
84.12,348814,9395,3.5,Hotel,1,2016-09-04,2016-10-03,2016-10-05,29,2,Sunday,2
42.54,197996,9395,3.5,Hotel,1,2016-09-04,2016-10-22,2016-10-23,48,1,Sunday,3
127.2,2240838,9395,3.5,Hotel,1,2016-09-04,2016-10-06,2016-10-07,32,1,Sunday,2
57.98,782884,9395,3.0,Hotel,0,2016-09-04,2016-11-03,2016-11-04,60,1,Sunday,3
146.38,96982,9395,4.0,Hotel,0,2016-09-04,2016-10-06,2016-10-08,32,2,Sunday,2
55.88,197996,9395,3.5,Hotel,1,2016-09-04,2016-10-27,2016-10-28,53,1,Sunday,3
97.46,180166,9395,4.0,Hotel,0,2016-09-04,2016-10-01,2016-10-04,27,3,Sunday,2
100.06,542024,9395,4.0,Hotel,1,2016-09-04,2016-10-01,2016-10-02,27,1,Sunday,2
44.22,197996,9395,3.5,Hotel,1,2016-09-04,2016-11-02,2016-11-03,59,1,Sunday,3
95.15,525010,9395,3.0,Hotel,1,2016-09-04,2016-10-01,2016-10-04,27,3,Sunday,2
132.62,373272,9395,4.5,Hotel,0,2016-09-04,2016-10-01,2016-10-03,27,2,Sunday,2
150.8,2313076,9395,5.0,Hotel,0,2016-09-04,2016-10-06,2016-10-08,32,2,Sunday,2
145.21,21272,9395,4.0,Hotel,1,2016-09-04,2016-10-31,2016-11-02,57,2,Sunday,3
139.18,2313076,9395,5.0,Hotel,0,2016-09-04,2016-10-29,2016-10-30,55,1,Sunday,3
84.12,1561120,9395,3.0,Hotel,1,2016-09-04,2016-10-14,2016-10-16,40,2,Sunday,2
151.36,298446,9395,4.0,Hotel,1,2016-09-04,2016-10-01,2016-10-04,27,3,Sunday,2
121.92,21272,9395,4.0,Hotel,1,2016-09-04,2016-10-09,2016-10-11,35,2,Sunday,2
46.06,2325228,9395,2.0,Serviced Apartment,1,2016-09-04,2016-10-15,2016-10-17,41,2,Sunday,3
80.94,152820,9395,4.0,Hotel,1,2016-09-04,2016-10-02,2016-10-03,28,1,Sunday,2
84.12,1561120,9395,3.0,Hotel,1,2016-09-04,2016-10-15,2016-10-17,41,2,Sunday,3
117.84,373272,9395,4.5,Hotel,0,2016-09-04,2016-10-06,2016-10-09,32,3,Sunday,2
116.04,373272,9395,4.5,Hotel,0,2016-09-04,2016-10-27,2016-10-29,53,2,Sunday,3
74.12,309680,9395,3.0,Hotel,0,2016-09-04,2016-10-24,2016-10-27,50,3,Sunday,3
71.22,474060,9395,3.0,Hotel,0,2016-09-04,2016-10-09,2016-10-10,35,1,Sunday,2
251.96,180052,9395,5.0,Hotel,0,2016-09-04,2016-10-02,2016-10-04,28,2,Sunday,2
79.64,297388,9395,2.5,Hotel,1,2016-09-05,2016-10-31,2016-11-02,56,2,Monday,3
79.64,297388,9395,2.5,Hotel,1,2016-09-05,2016-10-04,2016-10-05,29,1,Monday,2
35.6,363556,9395,3.0,Hotel,1,2016-09-05,2016-10-04,2016-10-05,29,1,Monday,2
63.16,297388,9395,2.5,Hotel,1,2016-09-05,2016-10-01,2016-10-03,26,2,Monday,2
43.78,197996,9395,3.5,Hotel,1,2016-09-05,2016-10-08,2016-10-09,33,1,Monday,2
175.73,373272,9395,4.5,Hotel,0,2016-09-05,2016-10-14,2016-10-16,39,2,Monday,2
92.68,866630,9395,3.5,Serviced Apartment,1,2016-09-05,2016-10-07,2016-10-08,32,1,Monday,2
52.82,197996,9395,3.5,Hotel,1,2016-09-05,2016-10-22,2016-10-24,47,2,Monday,3
92.16,297388,9395,2.5,Hotel,1,2016-09-05,2016-10-20,2016-10-21,45,1,Monday,3
44.24,197996,9395,3.5,Hotel,1,2016-09-05,2016-10-07,2016-10-08,32,1,Monday,2
133.37,1991354,9395,4.0,Serviced Apartment,1,2016-09-05,2016-10-12,2016-10-15,37,3,Monday,2
67.3,601910,9395,3.5,Hotel,1,2016-09-05,2016-10-02,2016-10-03,27,1,Monday,2
174.48,148724,9395,4.0,Hotel,0,2016-09-05,2016-10-18,2016-10-19,43,1,Monday,3
59.24,197996,9395,3.5,Hotel,1,2016-09-05,2016-10-22,2016-10-23,47,1,Monday,3
52.76,197996,9395,3.5,Hotel,1,2016-09-05,2016-10-23,2016-10-24,48,1,Monday,3
228.74,577502,9395,3.5,Hotel,1,2016-09-05,2016-10-03,2016-10-04,28,1,Monday,2
40.44,2154856,9395,2.0,Guest House / Bed & Breakfast,1,2016-09-05,2016-10-10,2016-10-11,35,1,Monday,2
59.32,601910,9395,3.5,Hotel,1,2016-09-05,2016-10-16,2016-10-17,41,1,Monday,3
106.46,21272,9395,4.0,Hotel,1,2016-09-05,2016-10-29,2016-10-31,54,2,Monday,3
182.7,1861318,9395,5.0,Hotel,1,2016-09-05,2016-10-04,2016-10-05,29,1,Monday,2
167.84,1861318,9395,5.0,Hotel,1,2016-09-05,2016-10-05,2016-10-06,30,1,Monday,2
173.3,96982,9395,4.0,Hotel,0,2016-09-05,2016-10-02,2016-10-03,27,1,Monday,2
165.8,2313076,9395,5.0,Hotel,0,2016-09-05,2016-10-28,2016-10-30,53,2,Monday,3
44.08,2325228,9395,2.0,Serviced Apartment,1,2016-09-05,2016-10-09,2016-10-11,34,2,Monday,2
162.95,180880,9395,4.0,Hotel,1,2016-09-05,2016-10-22,2016-10-24,47,2,Monday,3
84.04,297356,9395,3.0,Hotel,1,2016-09-05,2016-10-09,2016-10-12,34,3,Monday,2
83.2,1130156,9395,2.5,Hotel,1,2016-09-05,2016-11-02,2016-11-03,58,1,Monday,3
63.1,461084,9395,3.0,Hotel,1,2016-09-05,2016-10-06,2016-10-08,31,2,Monday,2
20.58,2356648,9395,3.0,Hostel,1,2016-09-05,2016-10-27,2016-10-28,52,1,Monday,3
49.86,197996,9395,3.5,Hotel,1,2016-09-05,2016-10-01,2016-10-02,26,1,Monday,2
73.65,508000,9395,3.5,Hotel,1,2016-09-05,2016-10-07,2016-10-09,32,2,Monday,2
